order_id,order_date,customer_id,product_id,category,amount,quantity,payment_method,city
1146,10-02-2023,4253,524,Electronics,6902.98,4,Net Banking,Jaipur
1147,20-02-2023,4698,847,Beauty,727.92,8,UPI,Pune
1148,12-09-2023,3903,267,Toys,9029.89,9,UPI,Kolkata
1149,05-12-2023,3431,966,Grocery,9432.65,1,Credit Card,Chennai
1150,24-09-2024,3398,308,Electronics,2986.39,5,Debit Card,Pune
1151,20-01-2024,3332,744,Books,2833.43,8,Cash,Lucknow
1152,21-10-2023,3578,199,Home,5836.34,6,Cash,Bengaluru
1153,14-06-2025,1438,229,Home,9307.58,4,Cash,Chennai
1154,03-11-2024,2152,742,Books,5430.25,1,UPI,Kolkata
1155,24-10-2024,3807,509,Toys,8254.02,8,Net Banking,Chennai
1156,17-07-2023,4615,225,Books,931.59,9,Net Banking,Delhi
1157,11-03-2023,2221,958,Home,560.88,7,Credit Card,Hyderabad
1158,26-02-2023,2217,170,Toys,1994.77,9,Debit Card,Kolkata
1159,19-07-2023,4965,554,Books,4070.63,3,Debit Card,Mumbai
1160,19-11-2024,4495,327,Toys,986.19,6,Debit Card,Delhi
1161,27-04-2025,4575,568,Grocery,7080.92,6,Debit Card,Pune
1162,21-12-2023,1849,225,Home,8280.09,9,Cash,Mumbai
1163,25-05-2024,4705,632,Books,9423.77,3,Net Banking,Chennai
1164,12-05-2024,3953,229,Beauty,5262.96,7,Cash,Hyderabad
1165,16-10-2023,4642,168,Beauty,6456.35,3,Debit Card,Delhi
1166,15-02-2023,3640,235,Electronics,7067.96,7,Debit Card,Kolkata
1167,16-03-2023,3882,513,Beauty,9110.75,8,Cash,Delhi
1168,17-05-2024,3417,397,Grocery,648.24,6,UPI,Kolkata
1169,02-01-2023,1801,303,Toys,1028.76,1,Debit Card,Delhi
1170,15-02-2024,2542,574,Electronics,6247.38,2,Cash,Bengaluru
1171,22-04-2024,2374,522,Books,5449.94,8,Debit Card,Hyderabad
1172,29-08-2024,2263,943,Clothing,8336.59,6,Debit Card,Ahmedabad
1173,06-09-2025,2506,239,Toys,8459.42,4,Debit Card,Jaipur
1174,09-05-2024,1667,364,Electronics,3532.53,6,Net Banking,Delhi
1175,19-02-2024,3498,633,Electronics,196.86,6,Cash,Lucknow
1176,18-01-2025,3136,627,Clothing,714.98,2,Cash,Chennai
1177,09-11-2024,1921,217,Electronics,8706.5,3,Net Banking,Mumbai
1178,11-01-2023,3656,834,Books,1361.26,3,Cash,Pune
1179,02-05-2024,1547,223,Grocery,987.78,6,Net Banking,Lucknow
1180,25-02-2024,2899,230,Grocery,8618.83,4,Debit Card,Mumbai
1181,27-04-2024,2877,418,Electronics,3163.35,5,Net Banking,Mumbai
1182,03-12-2023,4386,267,Electronics,2691.46,9,Net Banking,Pune
1183,11-04-2023,1442,997,Electronics,8879.06,4,Debit Card,Hyderabad
1184,04-12-2023,1088,851,Clothing,5214.4,2,Cash,Bengaluru
1185,04-01-2023,3439,898,Beauty,5452.82,5,Credit Card,Jaipur
1186,31-08-2025,2591,970,Grocery,4719.15,2,Cash,Bengaluru
1187,17-01-2024,1783,391,Home,9635.08,6,Cash,Hyderabad
1188,21-09-2023,2088,903,Toys,1623.8,6,Credit Card,Hyderabad
1189,10-11-2024,4434,681,Grocery,9222.33,4,Net Banking,Chennai
1190,01-09-2024,1291,363,Grocery,2560.86,1,UPI,Hyderabad
1191,20-08-2023,2887,801,Home,2886.6,3,Credit Card,Kolkata
1192,23-05-2024,3073,680,Grocery,275.12,2,Net Banking,Pune
1193,29-09-2025,3201,272,Clothing,9329.07,1,Debit Card,Hyderabad
1194,23-02-2024,1165,708,Grocery,7601.05,9,UPI,Chennai
1195,04-05-2024,3209,780,Books,6571.92,9,Credit Card,Delhi
1196,12-01-2025,4675,203,Toys,6575.1,5,Cash,Kolkata
1197,27-04-2024,3225,388,Clothing,6169.43,7,Net Banking,Jaipur
1198,21-07-2024,4426,524,Books,3613.73,7,Net Banking,Chennai
1199,02-06-2025,4950,248,Toys,6153.56,2,UPI,Jaipur
1200,28-09-2023,4414,484,Books,8045.97,6,Credit Card,Bengaluru
1201,21-03-2025,4133,235,Clothing,8942.18,8,Credit Card,Mumbai
1202,21-02-2023,4387,480,Grocery,5116.74,1,Net Banking,Chennai
1203,29-01-2025,2967,104,Home,1279.15,9,Net Banking,Pune
1204,21-01-2024,4081,483,Beauty,4743.42,8,UPI,Jaipur
1205,03-09-2024,4860,180,Electronics,8659.54,1,Net Banking,Hyderabad
1206,08-06-2023,4565,885,Toys,9410.75,9,Net Banking,Bengaluru
1207,13-02-2024,1736,930,Electronics,8045.88,3,Cash,Kolkata
1208,06-03-2024,1455,703,Clothing,4232.69,8,Net Banking,Hyderabad
1209,28-02-2023,3494,768,Grocery,474.89,6,Cash,Lucknow
1210,27-08-2023,4118,104,Electronics,9776.5,2,Credit Card,Bengaluru
1211,22-04-2025,2612,350,Electronics,6315.12,8,Credit Card,Delhi
1212,12-03-2023,1565,320,Clothing,5111.35,1,Debit Card,Ahmedabad
1213,06-11-2023,2602,235,Clothing,7806.91,5,Credit Card,Mumbai
1214,15-06-2025,3537,454,Beauty,1092.98,8,UPI,Lucknow
1215,24-05-2025,2166,602,Beauty,2614.1,4,Cash,Ahmedabad
1216,26-07-2023,2125,700,Clothing,7409.58,7,UPI,Kolkata
1217,31-05-2025,1847,729,Home,9516.7,5,Net Banking,Lucknow
1218,03-06-2023,3584,899,Grocery,709.98,3,Credit Card,Jaipur
1219,28-12-2024,3764,113,Home,2608.18,4,Cash,Hyderabad
1220,10-01-2024,2334,986,Clothing,5202.75,1,UPI,Pune
1221,28-02-2024,3813,519,Toys,8185.5,7,Net Banking,Kolkata
1222,16-08-2025,1548,530,Books,8574.91,2,Credit Card,Delhi
1223,26-02-2023,3829,193,Grocery,4714.85,2,Debit Card,Delhi
1224,28-11-2024,3294,303,Electronics,6525.03,5,Net Banking,Ahmedabad
1225,16-02-2024,1256,915,Books,6792.19,8,Debit Card,Kolkata
1226,27-10-2024,2769,117,Books,8905.63,8,Debit Card,Ahmedabad
1227,08-06-2025,2217,240,Home,814.02,6,Credit Card,Pune
1228,12-07-2025,4281,973,Toys,6348.22,8,Net Banking,Delhi
1229,29-06-2023,2332,374,Clothing,2441.77,9,Debit Card,Mumbai
1230,25-11-2024,1242,704,Grocery,509.46,1,Cash,Ahmedabad
1231,14-06-2025,1560,352,Clothing,5350.73,8,Net Banking,Chennai
1232,08-03-2025,2918,320,Toys,2673.12,4,UPI,Mumbai
1233,23-10-2023,2372,967,Grocery,5507.96,1,Cash,Chennai
1234,20-12-2024,4718,189,Grocery,9316.23,1,Cash,Pune
1235,21-10-2023,2821,799,Toys,9676.71,8,Credit Card,Lucknow
1236,14-01-2023,2795,900,Toys,7550.52,6,Credit Card,Lucknow
1237,12-07-2023,1977,312,Beauty,4968.72,7,Cash,Hyderabad
1238,30-01-2023,4743,272,Beauty,9213.09,4,Debit Card,Delhi
1239,04-07-2025,3712,582,Beauty,4372.84,2,Credit Card,Bengaluru
1240,11-11-2023,2245,383,Home,8773.71,6,UPI,Chennai
1241,03-03-2024,4178,104,Clothing,6389.47,3,UPI,Chennai
1242,10-04-2024,4906,603,Home,5785.88,6,Net Banking,Kolkata
1243,29-06-2025,4740,146,Beauty,353.64,8,Net Banking,Jaipur
1244,22-02-2024,1766,647,Electronics,1541.72,1,Credit Card,Chennai
1245,11-07-2025,3848,441,Grocery,6231.29,3,Debit Card,Mumbai
1246,12-12-2024,1751,778,Clothing,2379.2,6,Cash,Delhi
1247,04-08-2024,3617,125,Grocery,9356.63,9,UPI,Kolkata
1248,11-08-2023,1913,177,Toys,8233.96,8,Cash,Mumbai
1249,23-03-2023,2807,511,Electronics,4590.76,3,Net Banking,Lucknow
1250,29-10-2024,4346,554,Toys,7417.96,7,UPI,Jaipur
1251,11-03-2023,1509,184,Grocery,6357.41,5,Credit Card,Jaipur
1252,03-05-2023,4625,228,Books,4471.97,4,Debit Card,Lucknow
1253,11-03-2023,3429,188,Home,7261.89,4,Debit Card,Chennai
1254,17-01-2024,2471,829,Books,7771.75,3,UPI,Delhi
1255,09-01-2024,3731,711,Home,363.25,4,Net Banking,Chennai
1256,14-07-2025,3617,145,Books,128.8,9,Debit Card,Pune
1257,19-07-2024,4231,618,Home,6151.08,1,Net Banking,Jaipur
1258,12-09-2023,3650,990,Home,5284.85,6,UPI,Pune
1259,22-09-2023,3131,127,Beauty,2858.08,1,Credit Card,Ahmedabad
1260,13-09-2023,1180,640,Toys,8531.38,6,Credit Card,Bengaluru
1261,28-01-2024,1870,126,Toys,1483.09,8,Credit Card,Hyderabad
1262,29-04-2024,3780,920,Grocery,418.3,5,Credit Card,Mumbai
1263,22-10-2023,3876,421,Clothing,9786.6,7,Net Banking,Jaipur
1264,14-05-2024,3421,560,Books,4310.1,3,Credit Card,Delhi
1265,30-04-2024,4307,474,Electronics,1291.91,8,Net Banking,Delhi
1266,23-02-2024,2637,525,Toys,5145.43,9,Credit Card,Delhi
1267,15-01-2024,3343,282,Books,769.73,2,Cash,Jaipur
1268,08-09-2024,3699,878,Home,8462.53,8,UPI,Chennai
1269,20-06-2024,2641,716,Books,192.11,6,Cash,Chennai
1270,06-08-2025,1229,647,Grocery,8445.65,8,Credit Card,Lucknow
1271,26-09-2024,4979,236,Grocery,6218.16,7,Debit Card,Delhi
1272,06-05-2023,4724,705,Books,6166.77,3,Cash,Ahmedabad
1273,11-01-2023,1880,416,Toys,5851.19,2,Debit Card,Bengaluru
1274,01-04-2025,2135,948,Electronics,8457.22,8,Debit Card,Bengaluru
1275,11-05-2025,3309,991,Toys,2772.15,5,Credit Card,Jaipur
1276,06-08-2025,2585,716,Home,4333.13,4,Credit Card,Chennai
1277,20-11-2023,4830,662,Books,6160.66,8,Credit Card,Bengaluru
1278,29-10-2023,4146,256,Toys,2809.72,1,Cash,Delhi
1279,03-01-2024,3352,212,Grocery,4620.68,3,UPI,Mumbai
1280,17-11-2023,2694,851,Toys,9965.18,8,Credit Card,Ahmedabad
1281,29-01-2025,2165,358,Beauty,1242.82,1,UPI,Chennai
1282,25-03-2023,3231,281,Books,4063.63,8,Cash,Ahmedabad
1283,02-05-2025,1015,339,Grocery,936.68,6,Credit Card,Bengaluru
1284,14-08-2025,4049,314,Books,8190.95,8,Credit Card,Lucknow
1285,23-09-2023,4542,210,Toys,4114.45,5,Credit Card,Pune
1286,20-08-2023,3976,190,Electronics,1578.1,2,UPI,Ahmedabad
1287,03-01-2023,4514,485,Clothing,2103.18,4,UPI,Ahmedabad
1288,10-04-2025,3728,345,Books,5703.32,1,Debit Card,Lucknow
1289,14-10-2023,4437,408,Books,1919.68,4,Cash,Hyderabad
1290,04-03-2025,3217,888,Home,8106.05,1,UPI,Pune
1291,20-12-2024,4722,825,Toys,9540.34,2,UPI,Delhi
1292,08-11-2024,3167,634,Toys,1932.96,1,Debit Card,Lucknow
1293,16-06-2025,4217,279,Toys,4051.96,6,Net Banking,Kolkata
1294,13-03-2025,1981,191,Toys,2279.1,3,Debit Card,Delhi
1295,29-03-2025,4863,261,Toys,7396.76,5,UPI,Chennai
1296,12-03-2023,1961,429,Clothing,2504.75,1,UPI,Bengaluru
1297,09-12-2023,1684,145,Clothing,745.21,5,Cash,Mumbai
1298,02-10-2023,4591,584,Books,272.22,1,Cash,Kolkata
1299,13-09-2023,2061,528,Beauty,6422.26,4,Net Banking,Hyderabad
1300,06-08-2023,1352,395,Toys,7599.71,7,Debit Card,Hyderabad
1301,09-04-2023,2774,675,Home,851.46,2,Cash,Mumbai
1302,26-09-2024,1381,829,Electronics,3150.76,6,Debit Card,Ahmedabad
1303,11-01-2023,3388,427,Beauty,7612.06,7,UPI,Ahmedabad
1304,21-09-2023,2413,862,Grocery,7965.51,6,Net Banking,Chennai
1305,09-10-2024,4299,567,Clothing,6722.5,2,Net Banking,Ahmedabad
1306,03-02-2023,2251,685,Electronics,6878.36,3,Debit Card,Ahmedabad
1307,27-05-2023,1557,800,Clothing,4176,2,Credit Card,Bengaluru
1308,19-05-2025,3683,265,Grocery,352.15,5,UPI,Lucknow
1309,27-07-2025,4268,953,Home,6089.72,9,UPI,Mumbai
1310,17-12-2023,4128,659,Clothing,4027.39,8,Cash,Bengaluru
1311,10-02-2023,2435,763,Home,1250.61,2,Cash,Ahmedabad
1312,07-08-2025,4865,769,Clothing,2268.9,1,Net Banking,Ahmedabad
1313,09-06-2024,4394,195,Toys,6605.42,4,Net Banking,Lucknow
1314,12-06-2024,3008,313,Beauty,4707.01,2,UPI,Delhi
1315,10-04-2024,3965,687,Electronics,8947.42,9,Cash,Delhi
1316,29-08-2025,4196,769,Beauty,128.38,4,Cash,Mumbai
1317,01-02-2023,1290,460,Books,2749.93,9,UPI,Ahmedabad
1318,26-11-2024,4456,673,Toys,995.59,2,Debit Card,Bengaluru
1319,06-10-2024,4722,608,Books,7358.66,5,Net Banking,Jaipur
1320,08-09-2023,4263,707,Home,1311.32,2,Net Banking,Lucknow
1321,09-02-2025,2101,128,Home,7115.27,1,UPI,Pune
1322,03-10-2023,3178,391,Clothing,2525.82,8,Credit Card,Hyderabad
1323,09-04-2023,2397,950,Books,4673.63,9,Net Banking,Mumbai
1324,27-09-2024,2536,253,Home,7379.03,9,Cash,Pune
1325,09-04-2025,2894,704,Home,4250.18,3,Debit Card,Pune
1326,19-03-2023,4660,858,Beauty,4644.71,7,UPI,Jaipur
1327,24-06-2025,3211,198,Toys,8951.26,9,Credit Card,Hyderabad
1328,26-05-2025,1426,717,Beauty,5013.57,7,Cash,Delhi
1329,27-11-2023,2314,739,Clothing,4583.09,2,Credit Card,Hyderabad
1330,29-11-2023,2061,618,Books,1711.7,5,UPI,Lucknow
1331,19-02-2024,1023,352,Books,7944.01,5,Net Banking,Bengaluru
1332,16-09-2024,1328,173,Home,4284.09,1,Cash,Ahmedabad
1333,26-06-2024,4351,825,Clothing,6315.21,7,Net Banking,Bengaluru
1334,10-09-2023,4591,963,Electronics,1948.14,7,Credit Card,Chennai
1335,18-05-2023,1271,312,Grocery,1653.38,4,Debit Card,Kolkata
1336,08-04-2023,3214,284,Toys,9176.62,7,Net Banking,Jaipur
1337,29-04-2025,1445,543,Toys,3769.21,3,Credit Card,Delhi
1338,09-01-2024,2430,622,Home,2105.45,9,Debit Card,Lucknow
1339,14-08-2025,4274,816,Electronics,8756,2,Cash,Mumbai
1340,10-12-2024,3312,818,Beauty,5119.16,2,Debit Card,Ahmedabad
1341,04-03-2023,4254,277,Grocery,4623.21,4,Credit Card,Ahmedabad
1342,04-04-2024,1427,475,Clothing,9989.78,6,Net Banking,Mumbai
1343,13-07-2025,4381,588,Beauty,552.66,5,Cash,Mumbai
1344,22-09-2023,1150,806,Clothing,9284.84,3,Credit Card,Lucknow
1345,23-09-2025,2690,655,Home,1971,3,Debit Card,Kolkata
1346,22-08-2024,4071,398,Toys,1761.59,8,Debit Card,Mumbai
1347,02-12-2024,4204,401,Home,7484.65,8,Credit Card,Kolkata
1348,06-06-2023,1179,691,Clothing,7917.61,4,Cash,Lucknow
1349,21-05-2023,2275,167,Grocery,9644.17,8,Cash,Kolkata
1350,31-12-2024,4475,288,Clothing,4230.85,5,Net Banking,Ahmedabad
1351,13-08-2023,3767,360,Grocery,6582.35,8,Net Banking,Chennai
1352,09-12-2024,3040,277,Electronics,1467.43,2,Credit Card,Jaipur
1353,09-08-2023,1194,165,Books,1826.82,5,UPI,Lucknow
1354,17-11-2024,4844,316,Clothing,978.49,1,Debit Card,Ahmedabad
1355,03-03-2024,3260,646,Grocery,6487.11,2,Cash,Chennai
1356,27-03-2023,1378,843,Beauty,7004.21,1,Net Banking,Bengaluru
1357,12-05-2023,2362,989,Electronics,5925.31,1,Debit Card,Lucknow
1358,03-09-2024,4873,363,Home,3661.39,3,Cash,Jaipur
1359,02-04-2024,1868,179,Grocery,634.06,7,Cash,Kolkata
1360,25-10-2024,4836,563,Grocery,6806.99,9,UPI,Kolkata
1361,03-05-2023,4107,611,Beauty,1476.74,5,UPI,Jaipur
1362,17-09-2023,3032,654,Clothing,5024.94,1,Net Banking,Bengaluru
1363,06-03-2025,1145,928,Grocery,3477.74,5,Credit Card,Bengaluru
1364,14-12-2023,3875,608,Books,4817.34,9,Cash,Chennai
1365,12-03-2023,4586,313,Electronics,8095.63,5,Credit Card,Chennai
1366,28-09-2025,2241,858,Home,9392.02,6,UPI,Lucknow
1367,18-11-2023,2344,719,Grocery,1175.18,4,UPI,Delhi
1368,15-07-2025,3338,139,Toys,9122.02,2,Cash,Jaipur
1369,27-07-2023,4380,873,Grocery,9031.41,8,Credit Card,Mumbai
1370,31-10-2024,3407,425,Books,4420.1,4,Debit Card,Mumbai
1371,16-11-2023,1287,802,Books,7060.51,4,Cash,Jaipur
1372,24-10-2023,3211,672,Home,9665.89,6,UPI,Kolkata
1373,16-08-2024,4077,162,Clothing,9791.35,1,Cash,Kolkata
1374,23-01-2023,2052,397,Beauty,6071.95,5,Net Banking,Bengaluru
1375,19-03-2023,4951,582,Home,3359.24,2,Net Banking,Mumbai
1376,24-05-2025,3041,701,Toys,760.04,6,Cash,Hyderabad
1377,25-05-2025,2195,312,Grocery,9622.57,4,Net Banking,Delhi
1378,11-10-2024,4151,978,Electronics,3306.3,1,Credit Card,Delhi
1379,29-08-2024,2170,357,Grocery,9054.46,9,UPI,Ahmedabad
1380,23-09-2023,2964,964,Home,1686.28,8,Debit Card,Hyderabad
1381,03-01-2024,2219,237,Beauty,9204.75,3,UPI,Delhi
1382,17-09-2023,4427,237,Toys,6511.54,8,Credit Card,Kolkata
1383,11-05-2024,1095,476,Beauty,2213.66,3,Net Banking,Mumbai
1384,25-05-2023,1222,142,Electronics,7495.18,2,Debit Card,Mumbai
1385,30-05-2023,2463,574,Clothing,9550.78,1,UPI,Chennai
1386,20-06-2025,2963,960,Books,9620.8,1,Cash,Jaipur
1387,23-01-2023,3256,496,Toys,4683.08,8,Cash,Kolkata
1388,13-08-2025,3051,653,Clothing,8908.17,6,Net Banking,Pune
1389,23-04-2024,4775,272,Grocery,7810.4,7,UPI,Lucknow
1390,25-08-2025,2775,997,Home,8496.15,3,Debit Card,Jaipur
1391,02-08-2023,2932,450,Electronics,5284.45,2,Debit Card,Hyderabad
1392,25-05-2023,4225,577,Books,9232.44,2,Cash,Jaipur
1393,21-06-2025,3431,139,Beauty,1304.81,8,Cash,Kolkata
1394,29-11-2024,1943,475,Clothing,8251.53,4,Credit Card,Hyderabad
1395,23-05-2025,3560,882,Electronics,6059.18,5,UPI,Mumbai
1396,05-01-2024,4565,683,Grocery,4970.63,6,Net Banking,Kolkata
1397,18-01-2023,3194,242,Toys,685.82,6,Credit Card,Jaipur
1398,05-01-2024,2493,790,Clothing,5388.25,7,Net Banking,Mumbai
1399,13-03-2024,4203,163,Toys,1767.2,6,Net Banking,Pune
1400,15-01-2023,3214,183,Electronics,6497.36,3,Cash,Pune
1401,29-09-2024,2063,539,Electronics,1183.91,1,UPI,Chennai
1402,02-04-2023,3800,692,Beauty,1535.67,2,UPI,Mumbai
1403,27-10-2024,1541,140,Beauty,2601.08,9,UPI,Delhi
1404,01-10-2023,1002,927,Clothing,5757.02,2,Net Banking,Ahmedabad
1405,29-03-2023,1113,688,Electronics,2684.48,4,Credit Card,Mumbai
1406,29-09-2024,3551,166,Books,3494.03,2,Debit Card,Lucknow
1407,12-11-2024,3408,117,Clothing,9097.27,4,UPI,Pune
1408,07-11-2023,4861,628,Grocery,4756.72,4,UPI,Mumbai
1409,03-01-2023,1235,853,Clothing,245.2,9,Cash,Jaipur
1410,19-03-2025,4035,579,Home,2977.95,4,Cash,Lucknow
1411,20-02-2023,4178,512,Home,9403.63,9,Cash,Kolkata
1412,02-05-2024,1490,109,Toys,686.28,6,UPI,Lucknow
1413,10-03-2024,3829,974,Books,2866.38,9,Credit Card,Kolkata
1414,11-11-2024,1318,170,Home,8744.42,4,Cash,Lucknow
1415,15-10-2023,3068,291,Toys,9031.4,9,Credit Card,Hyderabad
1416,01-01-2025,2030,644,Grocery,9688.25,2,Net Banking,Ahmedabad
1417,05-06-2025,2881,370,Electronics,3211.98,3,Cash,Delhi
1418,13-02-2024,1980,405,Home,3183.14,3,Cash,Delhi
1419,17-04-2025,1258,176,Home,3706.25,9,Cash,Hyderabad
1420,29-12-2023,3345,780,Beauty,4337.27,2,Debit Card,Mumbai
1421,20-04-2024,3892,653,Books,8946.35,2,Debit Card,Chennai
1422,27-03-2024,3025,217,Toys,4957.74,5,Net Banking,Kolkata
1423,11-06-2025,1979,498,Beauty,8985.68,7,Credit Card,Bengaluru
1424,13-09-2024,1139,492,Electronics,2870.87,8,Debit Card,Jaipur
1425,27-09-2024,1169,858,Clothing,3108.39,3,Credit Card,Kolkata
1426,28-07-2023,2420,138,Home,3111.38,3,Debit Card,Pune
1427,26-10-2024,3540,528,Beauty,5289.03,7,Cash,Mumbai
1428,26-04-2023,3864,841,Clothing,9641.38,4,Cash,Lucknow
1429,29-10-2023,1892,199,Electronics,2789.06,2,Credit Card,Hyderabad
1430,16-02-2023,3843,738,Electronics,2655.88,3,Net Banking,Hyderabad
1431,23-03-2023,1387,335,Beauty,5873.37,8,UPI,Mumbai
1432,13-03-2023,2960,665,Electronics,8973.51,5,Debit Card,Chennai
1433,14-02-2023,2518,847,Home,2985.55,7,UPI,Chennai
1434,26-07-2024,3926,217,Electronics,1415.15,8,UPI,Bengaluru
1435,11-05-2025,3944,495,Clothing,3792.59,4,Net Banking,Chennai
1436,06-01-2024,2217,509,Grocery,3764.55,5,Cash,Lucknow
1437,17-01-2025,4207,929,Books,2506.8,5,Cash,Pune
1438,27-09-2025,3038,619,Clothing,413.68,2,Debit Card,Jaipur
1439,07-03-2024,2213,629,Beauty,3471.77,7,Debit Card,Kolkata
1440,19-05-2025,4384,443,Toys,4283.48,7,UPI,Chennai
1441,03-01-2023,1616,286,Clothing,6024.98,3,UPI,Ahmedabad
1442,15-02-2024,4986,244,Toys,1054.63,2,Net Banking,Chennai
1443,16-05-2025,4724,898,Books,8283.72,1,UPI,Kolkata
1444,14-12-2024,3546,533,Beauty,4561.13,4,UPI,Lucknow
1445,16-03-2025,3594,207,Books,4972.17,3,UPI,Ahmedabad
1446,21-11-2024,4424,259,Grocery,3376.47,1,UPI,Jaipur
1447,29-01-2024,2457,781,Electronics,8548.65,5,Debit Card,Kolkata
1448,23-04-2025,4050,163,Clothing,342.71,8,Cash,Hyderabad
1449,31-07-2023,2704,140,Home,3583.95,6,UPI,Hyderabad
1450,08-11-2024,3860,215,Beauty,793.63,2,UPI,Pune
1451,31-05-2023,3489,715,Home,2921.76,9,Cash,Lucknow
1452,04-05-2023,4090,394,Beauty,9767.27,8,Credit Card,Ahmedabad
1453,30-10-2023,4492,954,Electronics,9573.81,5,Cash,Kolkata
1454,18-05-2024,4098,905,Home,9076.91,5,Credit Card,Jaipur
1455,26-02-2024,3523,861,Toys,8415.57,5,Net Banking,Pune
1456,20-11-2023,2095,571,Home,6548.48,8,UPI,Jaipur
1457,12-10-2024,2661,471,Toys,8002.73,5,Credit Card,Chennai
1458,29-01-2024,2202,979,Beauty,2221.58,1,Cash,Bengaluru
1459,11-01-2023,4248,759,Clothing,4515.91,6,Credit Card,Kolkata
1460,10-06-2025,3313,850,Clothing,1205.99,6,Net Banking,Pune
1461,18-06-2025,4571,848,Toys,8361.55,3,UPI,Mumbai
1462,11-11-2024,2983,809,Books,7892.22,8,Credit Card,Mumbai
1463,18-10-2024,3620,175,Electronics,3554.74,7,Net Banking,Lucknow
1464,22-04-2024,1071,299,Home,952.44,4,Debit Card,Pune
1465,08-10-2024,3194,399,Home,5607.82,6,Debit Card,Chennai
1466,12-11-2024,4365,950,Beauty,5036.21,7,Cash,Lucknow
1467,23-07-2023,2719,671,Grocery,9270.31,1,Credit Card,Pune
1468,06-09-2023,1375,171,Home,4797.95,3,UPI,Ahmedabad
1469,19-07-2023,3058,643,Beauty,3378.85,6,UPI,Hyderabad
1470,26-09-2024,4311,573,Beauty,8985.24,3,UPI,Ahmedabad
1471,06-01-2024,2995,219,Toys,2356.5,4,Cash,Jaipur
1472,09-12-2023,1986,653,Toys,4320.74,8,Cash,Delhi
1473,10-03-2023,4561,176,Toys,8444.71,6,UPI,Lucknow
1474,31-07-2025,4260,679,Books,991.41,4,Credit Card,Pune
1475,01-03-2023,2668,704,Home,2436.76,2,Net Banking,Delhi
1476,28-08-2024,1851,131,Clothing,2502.12,5,Debit Card,Jaipur
1477,07-10-2024,3535,215,Electronics,2460.01,7,Cash,Hyderabad
1478,27-05-2024,3185,622,Beauty,7134.17,9,Net Banking,Chennai
1479,23-01-2023,3007,743,Grocery,5845.25,6,Credit Card,Mumbai
1480,25-06-2023,4064,815,Toys,2656.58,4,Cash,Delhi
1481,23-05-2025,3518,694,Beauty,5074.7,4,UPI,Bengaluru
1482,28-09-2024,4819,431,Books,344.03,8,Cash,Lucknow
1483,07-01-2025,1259,236,Clothing,2918.99,8,UPI,Jaipur
1484,09-10-2024,3650,173,Electronics,8165.04,8,Credit Card,Ahmedabad
1485,22-12-2024,1337,200,Electronics,2134.11,2,Credit Card,Mumbai
1486,30-09-2023,1090,813,Electronics,1305.42,8,Credit Card,Hyderabad
1487,17-04-2023,3523,288,Electronics,8557.4,7,Credit Card,Mumbai
1488,13-02-2024,1372,587,Books,4484.65,6,UPI,Kolkata
1489,26-08-2025,4230,492,Beauty,5165.63,4,Debit Card,Ahmedabad
1490,28-12-2023,1028,291,Books,8462.34,6,Credit Card,Mumbai
1491,23-07-2025,4487,602,Home,5773.47,4,UPI,Lucknow
1492,01-01-2023,4264,784,Clothing,5256.68,9,Debit Card,Lucknow
1493,06-01-2025,3897,982,Electronics,622.29,5,Net Banking,Chennai
1494,27-04-2023,3709,558,Beauty,2842.39,2,Debit Card,Chennai
1495,25-06-2025,2084,502,Electronics,9472.02,2,Debit Card,Hyderabad
1496,26-02-2024,1051,418,Beauty,1025.54,4,Cash,Delhi
1497,10-01-2023,4040,577,Beauty,7728.18,4,Net Banking,Lucknow
1498,06-04-2025,3276,101,Beauty,9905.85,8,Credit Card,Chennai
1499,13-09-2023,2752,282,Clothing,449.1,9,Credit Card,Ahmedabad
1500,13-06-2025,3186,483,Electronics,5610.23,6,Debit Card,Pune
1501,12-04-2024,1974,755,Grocery,240.55,7,Cash,Jaipur
1502,30-04-2025,3180,206,Books,3008.33,1,UPI,Jaipur
1503,29-01-2024,1259,219,Beauty,6941.82,3,Net Banking,Mumbai
1504,12-06-2025,2826,480,Beauty,5603.89,9,Credit Card,Jaipur
1505,24-10-2024,3262,207,Electronics,9600.62,1,Cash,Mumbai
1506,07-02-2023,1656,918,Beauty,1247.87,7,Net Banking,Jaipur
1507,12-05-2024,3970,524,Toys,7027.44,1,UPI,Lucknow
1508,10-10-2023,2106,968,Books,5180.87,1,UPI,Mumbai
1509,11-06-2025,3240,804,Toys,1830.76,3,Credit Card,Delhi
1510,15-02-2024,3631,346,Electronics,8118.86,5,Debit Card,Bengaluru
1511,18-05-2024,1787,797,Toys,734.93,2,Credit Card,Jaipur
1512,01-07-2025,3427,374,Clothing,8875.59,8,Net Banking,Mumbai
1513,21-05-2024,4365,693,Toys,2963.45,1,Net Banking,Lucknow
1514,15-08-2023,1104,391,Clothing,138.01,5,Net Banking,Kolkata
1515,19-05-2025,4102,802,Beauty,1995.67,5,Credit Card,Delhi
1516,03-09-2024,3790,701,Grocery,6202.62,5,Net Banking,Lucknow
1517,04-11-2023,2062,813,Books,7745.03,8,Cash,Ahmedabad
1518,03-05-2023,2105,726,Electronics,1148.23,3,Credit Card,Kolkata
1519,27-09-2025,1682,617,Beauty,1027.29,2,Net Banking,Hyderabad
